time,Twall,T1,P0,mdot,heff,sdot_mm_s,recession_mm,thickness_mm,mode,iter,Tw_stat,sdot_raw_mm_s,dP01_Pa,dx_surf_m,k_surf
45.8,1843.83,1743.28,101325,0.0258841,187.337,0,0,50,STA,1,1843.83,0,5.9334,0.000505051,2.98199
46,1844.74,1744.36,101325,0.0258079,187.373,0,0,50,STA,1,1844.74,0,5.91885,0.000505051,2.98206
46.2,1845.64,1745.44,101325,0.0257331,187.409,0,0,50,STA,1,1845.64,0,5.90457,0.000505051,2.98214
46.4,1846.53,1746.5,101325,0.0256598,187.444,0,0,50,STA,1,1846.53,0,5.89058,0.000505051,2.98221
46.6,1847.41,1747.56,101325,0.0255876,187.479,0,0,50,STA,1,1847.41,0,5.87682,0.000505051,2.98229
46.8,1848.29,1748.61,101325,0.0255165,187.513,0,0,50,STA,1,1848.29,0,5.86326,0.000505051,2.98236
47,1849.16,1749.65,101325,0.0254461,187.547,0,0,50,STA,1,1849.16,0,5.84985,0.000505051,2.98243
47.2,1850.02,1750.69,101325,0.0253763,187.58,0,0,50,STA,1,1850.02,0,5.83653,0.000505051,2.98251
47.4,1850.89,1751.72,101325,0.0253067,187.613,0,0,50,STA,1,1850.89,0,5.82326,0.000505051,2.98258
47.6,1851.75,1752.76,101325,0.0252375,187.647,0,0,50,STA,1,1851.75,0,5.81001,0.000505051,2.98265
47.8,1852.6,1753.78,101325,0.0251684,187.68,0,0,50,STA,1,1852.6,0,5.79679,0.000505051,2.98272
48,1853.46,1754.81,101325,0.0250995,187.713,0,0,50,STA,1,1853.46,0,5.78359,0.000505051,2.98279
48.2,1854.31,1755.83,101325,0.0250309,187.746,0,0,50,STA,1,1854.31,0,5.77043,0.000505051,2.98286
48.4,1855.16,1756.85,101325,0.0249627,187.778,0,0,50,STA,1,1855.16,0,5.75735,0.000505051,2.98293
48.6,1856.01,1757.87,101325,0.024895,187.811,0,0,50,STA,1,1856.01,0,5.74436,0.000505051,2.983
48.8,1856.85,1758.88,101325,0.024828,187.843,0,0,50,STA,1,1856.85,0,5.7315,0.000505051,2.98306
49,1857.7,1759.9,101325,0.0247617,187.875,0,0,50,STA,1,1857.7,0,5.71879,0.000505051,2.98313
49.2,1858.53,1760.9,101325,0.0246962,187.906,0,0,50,STA,1,1858.53,0,5.70624,0.000505051,2.9832
49.4,1859.37,1761.91,101325,0.0246315,187.937,0,0,50,STA,1,1859.37,0,5.69385,0.000505051,2.98326
49.6,1860.2,1762.91,101325,0.0245676,187.968,0,0,50,STA,1,1860.2,0,5.68161,0.000505051,2.98333
49.8,1861.03,1763.91,101325,0.0245043,187.998,0,0,50,STA,1,1861.03,0,5.66951,0.000505051,2.98339
50,1861.85,1764.9,101325,0.0244418,188.028,0,0,50,STA,1,1861.85,0,5.65753,0.000505051,2.98345
50.2,1862.67,1765.88,101325,0.0243797,188.058,0,0,50,STA,1,1862.67,0,5.64565,0.000505051,2.98352
50.4,1863.48,1766.86,101325,0.0243181,188.087,0,0,50,STA,1,1863.48,0,5.63384,0.000505051,2.98358
50.6,1864.29,1767.84,101325,0.0242568,188.117,0,0,50,STA,1,1864.29,0,5.62207,0.000505051,2.98364
50.8,1865.09,1768.8,101325,0.0241958,188.146,0,0,50,STA,1,1865.09,0,5.61034,0.000505051,2.9837
51,1865.89,1769.76,101325,0.0241349,188.175,0,0,50,STA,1,1865.89,0,5.59863,0.000505051,2.98376
51.2,1866.68,1770.72,101325,0.0240743,188.204,0,0,50,STA,1,1866.68,0,5.58693,0.000505051,2.98382
51.4,1867.46,1771.66,101325,0.0240139,188.233,0,0,50,STA,1,1867.46,0,5.57525,0.000505051,2.98388
51.6,1868.24,1772.6,101325,0.0239537,188.262,0,0,50,STA,1,1868.24,0,5.56359,0.000505051,2.98394
51.8,1869.01,1773.53,101325,0.0238938,188.291,0,0,50,STA,1,1869.01,0,5.55196,0.000505051,2.984
52,1869.78,1774.45,101325,0.0238342,188.32,0,0,50,STA,1,1869.78,0,5.54038,0.000505051,2.98406
52.2,1870.54,1775.37,101325,0.0237749,188.348,0,0,50,STA,1,1870.54,0,5.52885,0.000505051,2.98412
52.4,1871.29,1776.28,101325,0.0237161,188.376,0,0,50,STA,1,1871.29,0,5.51738,0.000505051,2.98418
52.6,1872.04,1777.18,101325,0.0236575,188.404,0,0,50,STA,1,1872.04,0,5.50597,0.000505051,2.98423
52.8,1872.78,1778.07,101325,0.0235994,188.432,0,0,50,STA,1,1872.78,0,5.4946,0.000505051,2.98429
53,1873.51,1778.96,101325,0.0235414,188.46,0,0,50,STA,1,1873.51,0,5.48326,0.000505051,2.98435
53.2,1874.24,1779.84,101325,0.0234836,188.488,0,0,50,STA,1,1874.24,0,5.47194,0.000505051,2.9844
53.4,1874.97,1780.72,101325,0.0234259,188.516,0,0,50,STA,1,1874.97,0,5.4606,0.000505051,2.98446
53.6,1875.69,1781.59,101325,0.0233681,188.543,0,0,50,STA,1,1875.69,0,5.44923,0.000505051,2.98451
53.8,1876.41,1782.46,101325,0.0233102,188.571,0,0,50,STA,1,1876.41,0,5.43781,0.000505051,2.98457
54,1877.12,1783.32,101325,0.0232521,188.599,0,0,50,STA,1,1877.12,0,5.42632,0.000505051,2.98462
54.2,1877.83,1784.17,101325,0.0231938,188.627,0,0,50,STA,1,1877.83,0,5.41475,0.000505051,2.98467
54.4,1878.54,1785.03,101325,0.0231353,188.655,0,0,50,STA,1,1878.54,0,5.40312,0.000505051,2.98473
54.6,1879.24,1785.88,101325,0.0230766,188.684,0,0,50,STA,1,1879.24,0,5.39143,0.000505051,2.98478
54.8,1879.95,1786.72,101325,0.0230178,188.712,0,0,50,STA,1,1879.95,0,5.37971,0.000505051,2.98483
55,1880.64,1787.57,101325,0.0229591,188.74,0,0,50,STA,1,1880.64,0,5.36799,0.000505051,2.98488
55.2,1881.34,1788.41,101325,0.0229006,188.768,0,0,50,STA,1,1881.34,0,5.35628,0.000505051,2.98493
55.4,1882.04,1789.25,101325,0.0228424,188.796,0,0,50,STA,1,1882.04,0,5.34464,0.000505051,2.98498
55.6,1882.73,1790.08,101325,0.0227846,188.824,0,0,50,STA,1,1882.73,0,5.33308,0.000505051,2.98504
55.8,1883.42,1790.91,101325,0.0227274,188.851,0,0,50,STA,1,1883.42,0,5.32164,0.000505051,2.98509
56,1884.1,1791.74,101325,0.0226709,188.879,0,0,50,STA,1,1884.1,0,5.31033,0.000505051,2.98513
56.2,1884.78,1792.57,101325,0.0226151,188.906,0,0,50,STA,1,1884.78,0,5.29918,0.000505051,2.98518
56.4,1885.46,1793.39,101325,0.02256,188.932,0,0,50,STA,1,1885.46,0,5.2882,0.000505051,2.98523
56.6,1886.14,1794.21,101325,0.0225058,188.958,0,0,50,STA,1,1886.14,0,5.27738,0.000505051,2.98528
56.8,1886.81,1795.03,101325,0.0224524,188.984,0,0,50,STA,1,1886.81,0,5.26674,0.000505051,2.98533
57,1887.49,1795.84,101325,0.0223998,189.009,0,0,50,STA,1,1887.49,0,5.25626,0.000505051,2.98538
57.2,1888.15,1796.65,101325,0.0223479,189.034,0,0,50,STA,1,1888.15,0,5.24594,0.000505051,2.98542
57.4,1888.82,1797.45,101325,0.0222967,189.059,0,0,50,STA,1,1888.82,0,5.23576,0.000505051,2.98547
57.6,1889.47,1798.25,101325,0.0222462,189.083,0,0,50,STA,1,1889.47,0,5.22573,0.000505051,2.98552
57.8,1890.13,1799.05,101325,0.0221963,189.107,0,0,50,STA,1,1890.13,0,5.21582,0.000505051,2.98557
58,1890.78,1799.84,101325,0.022147,189.131,0,0,50,STA,1,1890.78,0,5.20602,0.000505051,2.98561
58.2,1891.43,1800.63,101325,0.0220982,189.154,0,0,50,STA,1,1891.43,0,5.19632,0.000505051,2.98566
58.4,1892.07,1801.41,101325,0.0220498,189.178,0,0,50,STA,1,1892.07,0,5.18672,0.000505051,2.9857
58.6,1892.71,1802.19,101325,0.022002,189.201,0,0,50,STA,1,1892.71,0,5.17721,0.000505051,2.98575
58.8,1893.35,1802.96,101325,0.0219545,189.224,0,0,50,STA,1,1893.35,0,5.16777,0.000505051,2.98579
59,1893.98,1803.73,101325,0.0219073,189.246,0,0,50,STA,1,1893.98,0,5.15839,0.000505051,2.98584
59.2,1894.61,1804.49,101325,0.0218605,189.269,0,0,50,STA,1,1894.61,0,5.14906,0.000505051,2.98588
59.4,1895.23,1805.25,101325,0.0218139,189.291,0,0,50,STA,1,1895.23,0,5.13978,0.000505051,2.98592
59.6,1895.85,1806,101325,0.0217674,189.314,0,0,50,STA,1,1895.85,0,5.13051,0.000505051,2.98597
59.8,1896.47,1806.75,101325,0.0217211,189.336,0,0,50,STA,1,1896.47,0,5.12126,0.000505051,2.98601
60,1897.08,1807.49,101325,0.0216748,189.358,0,0,50,STA,1,1897.08,0,5.11199,0.000505051,2.98605
60.2,1897.68,1808.23,101325,0.0216285,189.381,0,0,50,STA,1,1897.68,0,5.10269,0.000505051,2.9861
60.4,1898.29,1808.97,101325,0.0215819,189.403,0,0,50,STA,1,1898.29,0,5.09334,0.000505051,2.98614
60.6,1898.89,1809.7,101325,0.0215352,189.426,0,0,50,STA,1,1898.89,0,5.08392,0.000505051,2.98618
60.8,1899.49,1810.43,101325,0.0214882,189.448,0,0,50,STA,1,1899.49,0,5.07442,0.000505051,2.98622
61,1900.08,1811.15,101325,0.0214409,189.471,0,0,50,STA,1,1900.08,0,5.06483,0.000505051,2.98626
61.2,1900.67,1811.87,101325,0.0213932,189.494,0,0,50,STA,1,1900.67,0,5.05514,0.000505051,2.9863
61.4,1901.26,1812.59,101325,0.0213452,189.517,0,0,50,STA,1,1901.26,0,5.04537,0.000505051,2.98634
61.6,1901.85,1813.3,101325,0.0212969,189.54,0,0,50,STA,1,1901.85,0,5.0355,0.000505051,2.98638
61.8,1902.43,1814.01,101325,0.0212484,189.564,0,0,50,STA,1,1902.43,0,5.02557,0.000505051,2.98642
62,1903.02,1814.72,101325,0.0211996,189.587,0,0,50,STA,1,1903.02,0,5.01557,0.000505051,2.98646
62.2,1903.6,1815.42,101325,0.0211508,189.611,0,0,50,STA,1,1903.6,0,5.00554,0.000505051,2.9865
62.4,1904.17,1816.12,101325,0.0211019,189.635,0,0,50,STA,1,1904.17,0,4.99549,0.000505051,2.98654
62.6,1904.75,1816.82,101325,0.0210531,189.658,0,0,50,STA,1,1904.75,0,4.98545,0.000505051,2.98658
62.8,1905.32,1817.52,101325,0.0210045,189.682,0,0,50,STA,1,1905.32,0,4.97543,0.000505051,2.98662
63,1905.89,1818.21,101325,0.0209562,189.705,0,0,50,STA,1,1905.89,0,4.96548,0.000505051,2.98666
63.2,1906.46,1818.9,101325,0.0209083,189.728,0,0,50,STA,1,1906.46,0,4.95559,0.000505051,2.9867
63.4,1907.03,1819.59,101325,0.0208608,189.751,0,0,50,STA,1,1907.03,0,4.9458,0.000505051,2.98673
63.6,1907.59,1820.27,101325,0.0208138,189.774,0,0,50,STA,1,1907.59,0,4.93611,0.000505051,2.98677
63.8,1908.15,1820.95,101325,0.0207673,189.796,0,0,50,STA,1,1908.15,0,4.92655,0.000505051,2.98681
64,1908.71,1821.63,101325,0.0207215,189.818,0,0,50,STA,1,1908.71,0,4.91711,0.000505051,2.98685
64.2,1909.26,1822.31,101325,0.0206763,189.84,0,0,50,STA,1,1909.26,0,4.90781,0.000505051,2.98688
64.4,1909.82,1822.99,101325,0.0206317,189.861,0,0,50,STA,1,1909.82,0,4.89865,0.000505051,2.98692
64.6,1910.37,1823.66,101325,0.0205878,189.883,0,0,50,STA,1,1910.37,0,4.88964,0.000505051,2.98696
64.8,1910.91,1824.33,101325,0.0205446,189.904,0,0,50,STA,1,1910.91,0,4.88076,0.000505051,2.98699
65,1911.46,1824.99,101325,0.0205019,189.924,0,0,50,STA,1,1911.46,0,4.87203,0.000505051,2.98703
65.2,1912,1825.65,101325,0.02046,189.944,0,0,50,STA,1,1912,0,4.86343,0.000505051,2.98706
65.4,1912.54,1826.31,101325,0.0204186,189.964,0,0,50,STA,1,1912.54,0,4.85496,0.000505051,2.9871
65.6,1913.08,1826.97,101325,0.0203778,189.984,0,0,50,STA,1,1913.08,0,4.84662,0.000505051,2.98714
65.8,1913.61,1827.62,101325,0.0203375,190.004,0,0,50,STA,1,1913.61,0,4.8384,0.000505051,2.98717
66,1914.14,1828.27,101325,0.0202978,190.023,0,0,50,STA,1,1914.14,0,4.83028,0.000505051,2.98721
66.2,1914.67,1828.91,101325,0.0202585,190.042,0,0,50,STA,1,1914.67,0,4.82226,0.000505051,2.98724
66.4,1915.19,1829.56,101325,0.0202196,190.06,0,0,50,STA,1,1915.19,0,4.81433,0.000505051,2.98727
66.6,1915.72,1830.2,101325,0.0201811,190.079,0,0,50,STA,1,1915.72,0,4.80647,0.000505051,2.98731
66.8,1916.24,1830.83,101325,0.0201429,190.098,0,0,50,STA,1,1916.24,0,4.79866,0.000505051,2.98734
67,1916.75,1831.46,101325,0.0201048,190.116,0,0,50,STA,1,1916.75,0,4.79088,0.000505051,2.98738
67.2,1917.27,1832.09,101325,0.0200669,190.134,0,0,50,STA,1,1917.27,0,4.78313,0.000505051,2.98741
67.4,1917.78,1832.72,101325,0.0200291,190.153,0,0,50,STA,1,1917.78,0,4.77539,0.000505051,2.98744
67.6,1918.29,1833.34,101325,0.0199912,190.171,0,0,50,STA,1,1918.29,0,4.76762,0.000505051,2.98748
67.8,1918.79,1833.96,101325,0.0199533,190.189,0,0,50,STA,1,1918.79,0,4.75983,0.000505051,2.98751
68,1919.29,1834.58,101325,0.0199152,190.208,0,0,50,STA,1,1919.29,0,4.75199,0.000505051,2.98754
68.2,1919.8,1835.19,101325,0.0198769,190.226,0,0,50,STA,1,1919.8,0,4.74409,0.000505051,2.98757
68.4,1920.29,1835.8,101325,0.0198384,190.245,0,0,50,STA,1,1920.29,0,4.73612,0.000505051,2.98761
68.6,1920.79,1836.41,101325,0.0197995,190.264,0,0,50,STA,1,1920.79,0,4.72808,0.000505051,2.98764
68.8,1921.29,1837.01,101325,0.0197604,190.282,0,0,50,STA,1,1921.29,0,4.71996,0.000505051,2.98767
69,1921.78,1837.62,101325,0.019721,190.302,0,0,50,STA,1,1921.78,0,4.71175,0.000505051,2.9877
69.2,1922.27,1838.22,101325,0.0196813,190.321,0,0,50,STA,1,1922.27,0,4.70347,0.000505051,2.98773
69.4,1922.76,1838.81,101325,0.0196414,190.34,0,0,50,STA,1,1922.76,0,4.69512,0.000505051,2.98776
69.6,1923.24,1839.41,101325,0.0196012,190.359,0,0,50,STA,1,1923.24,0,4.6867,0.000505051,2.98779
69.8,1923.73,1840,101325,0.0195609,190.379,0,0,50,STA,1,1923.73,0,4.67823,0.000505051,2.98783
70,1924.21,1840.59,101325,0.0195204,190.399,0,0,50,STA,1,1924.21,0,4.66972,0.000505051,2.98786
70.2,1924.69,1841.18,101325,0.0194799,190.418,0,0,50,STA,1,1924.69,0,4.66119,0.000505051,2.98789
70.4,1925.17,1841.77,101325,0.0194393,190.438,0,0,50,STA,1,1925.17,0,4.65266,0.000505051,2.98792
70.6,1925.65,1842.35,101325,0.0193989,190.457,0,0,50,STA,1,1925.65,0,4.64412,0.000505051,2.98795
70.8,1926.13,1842.93,101325,0.0193586,190.477,0,0,50,STA,1,1926.13,0,4.63561,0.000505051,2.98798
71,1926.6,1843.51,101325,0.0193184,190.496,0,0,50,STA,1,1926.6,0,4.62714,0.000505051,2.98801
71.2,1927.07,1844.09,101325,0.0192786,190.516,0,0,50,STA,1,1927.07,0,4.61872,0.000505051,2.98804
71.4,1927.54,1844.66,101325,0.019239,190.535,0,0,50,STA,1,1927.54,0,4.61037,0.000505051,2.98807
71.6,1928.01,1845.23,101325,0.0191998,190.554,0,0,50,STA,1,1928.01,0,4.60209,0.000505051,2.9881
71.8,1928.47,1845.8,101325,0.019161,190.572,0,0,50,STA,1,1928.47,0,4.5939,0.000505051,2.98812
72,1928.94,1846.37,101325,0.0191226,190.591,0,0,50,STA,1,1928.94,0,4.5858,0.000505051,2.98815
72.2,1929.4,1846.94,101325,0.0190847,190.609,0,0,50,STA,1,1929.4,0,4.57781,0.000505051,2.98818
72.4,1929.86,1847.5,101325,0.0190474,190.627,0,0,50,STA,1,1929.86,0,4.56994,0.000505051,2.98821
72.6,1930.32,1848.06,101325,0.0190105,190.645,0,0,50,STA,1,1930.32,0,4.56218,0.000505051,2.98824
72.8,1930.77,1848.62,101325,0.0189742,190.663,0,0,50,STA,1,1930.77,0,4.55453,0.000505051,2.98827
73,1931.23,1849.18,101325,0.0189384,190.68,0,0,50,STA,1,1931.23,0,4.54701,0.000505051,2.98829
73.2,1931.68,1849.73,101325,0.0189032,190.697,0,0,50,STA,1,1931.68,0,4.53961,0.000505051,2.98832
73.4,1932.13,1850.28,101325,0.0188685,190.714,0,0,50,STA,1,1932.13,0,4.53233,0.000505051,2.98835
73.6,1932.57,1850.83,101325,0.0188343,190.731,0,0,50,STA,1,1932.57,0,4.52516,0.000505051,2.98838
73.8,1933.02,1851.38,101325,0.0188005,190.747,0,0,50,STA,1,1933.02,0,4.51809,0.000505051,2.98841
74,1933.46,1851.92,101325,0.0187672,190.763,0,0,50,STA,1,1933.46,0,4.51113,0.000505051,2.98843
74.2,1933.9,1852.46,101325,0.0187344,190.779,0,0,50,STA,1,1933.9,0,4.50425,0.000505051,2.98846
74.4,1934.34,1853,101325,0.0187019,190.795,0,0,50,STA,1,1934.34,0,4.49746,0.000505051,2.98849
74.6,1934.77,1853.54,101325,0.0186697,190.81,0,0,50,STA,1,1934.77,0,4.49073,0.000505051,2.98851
74.8,1935.21,1854.07,101325,0.0186377,190.826,0,0,50,STA,1,1935.21,0,4.48405,0.000505051,2.98854
75,1935.64,1854.61,101325,0.018606,190.841,0,0,50,STA,1,1935.64,0,4.47741,0.000505051,2.98857
75.2,1936.07,1855.14,101325,0.0185744,190.857,0,0,50,STA,1,1936.07,0,4.47079,0.000505051,2.98859
75.4,1936.5,1855.66,101325,0.0185428,190.872,0,0,50,STA,1,1936.5,0,4.46418,0.000505051,2.98862
75.6,1936.92,1856.19,101325,0.0185113,190.887,0,0,50,STA,1,1936.92,0,4.45757,0.000505051,2.98865
75.8,1937.35,1856.71,101325,0.0184797,190.902,0,0,50,STA,1,1937.35,0,4.45094,0.000505051,2.98867
76,1937.77,1857.23,101325,0.018448,190.918,0,0,50,STA,1,1937.77,0,4.44428,0.000505051,2.9887
76.2,1938.19,1857.75,101325,0.0184162,190.933,0,0,50,STA,1,1938.19,0,4.43758,0.000505051,2.98872
76.4,1938.61,1858.27,101325,0.0183842,190.949,0,0,50,STA,1,1938.61,0,4.43083,0.000505051,2.98875
76.6,1939.03,1858.78,101325,0.018352,190.964,0,0,50,STA,1,1939.03,0,4.42402,0.000505051,2.98877
76.8,1939.45,1859.29,101325,0.0183196,190.98,0,0,50,STA,1,1939.45,0,4.41716,0.000505051,2.9888
77,1939.86,1859.8,101325,0.0182869,190.996,0,0,50,STA,1,1939.86,0,4.41023,0.000505051,2.98882
77.2,1940.27,1860.31,101325,0.0182541,191.012,0,0,50,STA,1,1940.27,0,4.40324,0.000505051,2.98885
77.4,1940.69,1860.82,101325,0.018221,191.028,0,0,50,STA,1,1940.69,0,4.39619,0.000505051,2.98887
77.6,1941.1,1861.32,101325,0.0181876,191.044,0,0,50,STA,1,1941.1,0,4.38908,0.000505051,2.9889
77.8,1941.51,1861.83,101325,0.0181542,191.06,0,0,50,STA,1,1941.51,0,4.38192,0.000505051,2.98892
78,1941.91,1862.33,101325,0.0181205,191.077,0,0,50,STA,1,1941.91,0,4.37471,0.000505051,2.98895
78.2,1942.32,1862.83,101325,0.0180867,191.093,0,0,50,STA,1,1942.32,0,4.36747,0.000505051,2.98897
78.4,1942.72,1863.32,101325,0.0180529,191.109,0,0,50,STA,1,1942.72,0,4.3602,0.000505051,2.989
78.6,1943.13,1863.82,101325,0.018019,191.126,0,0,50,STA,1,1943.13,0,4.35291,0.000505051,2.98902
78.8,1943.53,1864.31,101325,0.0179851,191.142,0,0,50,STA,1,1943.53,0,4.34562,0.000505051,2.98904
79,1943.93,1864.8,101325,0.0179512,191.159,0,0,50,STA,1,1943.93,0,4.33834,0.000505051,2.98907
79.2,1944.33,1865.29,101325,0.0179175,191.175,0,0,50,STA,1,1944.33,0,4.33107,0.000505051,2.98909
79.4,1944.72,1865.78,101325,0.0178839,191.191,0,0,50,STA,1,1944.72,0,4.32383,0.000505051,2.98911
79.6,1945.12,1866.27,101325,0.0178504,191.208,0,0,50,STA,1,1945.12,0,4.31663,0.000505051,2.98914
79.8,1945.51,1866.75,101325,0.0178173,191.224,0,0,50,STA,1,1945.51,0,4.30948,0.000505051,2.98916
80,1945.91,1867.24,101325,0.0177844,191.24,0,0,50,STA,1,1945.91,0,4.30239,0.000505051,2.98918
80.2,1946.3,1867.72,101325,0.0177518,191.255,0,0,50,STA,1,1946.3,0,4.29537,0.000505051,2.98921
80.4,1946.69,1868.2,101325,0.0177195,191.271,0,0,50,STA,1,1946.69,0,4.28843,0.000505051,2.98923
80.6,1947.07,1868.67,101325,0.0176877,191.286,0,0,50,STA,1,1947.07,0,4.28157,0.000505051,2.98925
80.8,1947.46,1869.15,101325,0.0176562,191.302,0,0,50,STA,1,1947.46,0,4.2748,0.000505051,2.98927
81,1947.84,1869.62,101325,0.0176252,191.317,0,0,50,STA,1,1947.84,0,4.26813,0.000505051,2.9893
81.2,1948.23,1870.1,101325,0.0175946,191.332,0,0,50,STA,1,1948.23,0,4.26156,0.000505051,2.98932
81.4,1948.61,1870.56,101325,0.0175644,191.346,0,0,50,STA,1,1948.61,0,4.25508,0.000505051,2.98934
81.6,1948.99,1871.03,101325,0.0175347,191.361,0,0,50,STA,1,1948.99,0,4.24871,0.000505051,2.98936
81.8,1949.36,1871.5,101325,0.0175054,191.375,0,0,50,STA,1,1949.36,0,4.24243,0.000505051,2.98939
82,1949.74,1871.96,101325,0.0174765,191.389,0,0,50,STA,1,1949.74,0,4.23624,0.000505051,2.98941
82.2,1950.11,1872.43,101325,0.017448,191.403,0,0,50,STA,1,1950.11,0,4.23015,0.000505051,2.98943
82.4,1950.49,1872.89,101325,0.0174199,191.416,0,0,50,STA,1,1950.49,0,4.22413,0.000505051,2.98945
82.6,1950.86,1873.34,101325,0.017392,191.43,0,0,50,STA,1,1950.86,0,4.21819,0.000505051,2.98947
82.8,1951.23,1873.8,101325,0.0173645,191.443,0,0,50,STA,1,1951.23,0,4.21231,0.000505051,2.98949
83,1951.6,1874.26,101325,0.0173373,191.457,0,0,50,STA,1,1951.6,0,4.20649,0.000505051,2.98952
83.2,1951.96,1874.71,101325,0.0173102,191.47,0,0,50,STA,1,1951.96,0,4.20071,0.000505051,2.98954
83.4,1952.33,1875.16,101325,0.0172833,191.483,0,0,50,STA,1,1952.33,0,4.19496,0.000505051,2.98956
83.6,1952.69,1875.61,101325,0.0172565,191.496,0,0,50,STA,1,1952.69,0,4.18924,0.000505051,2.98958
83.8,1953.05,1876.06,101325,0.0172298,191.509,0,0,50,STA,1,1953.05,0,4.18353,0.000505051,2.9896
84,1953.41,1876.51,101325,0.0172031,191.522,0,0,50,STA,1,1953.41,0,4.17782,0.000505051,2.98962
84.2,1953.77,1876.95,101325,0.0171764,191.535,0,0,50,STA,1,1953.77,0,4.1721,0.000505051,2.98964
84.4,1954.13,1877.39,101325,0.0171496,191.548,0,0,50,STA,1,1954.13,0,4.16636,0.000505051,2.98966
84.6,1954.49,1877.83,101325,0.0171227,191.561,0,0,50,STA,1,1954.49,0,4.16059,0.000505051,2.98968
84.8,1954.84,1878.27,101325,0.0170958,191.574,0,0,50,STA,1,1954.84,0,4.15479,0.000505051,2.9897
85,1955.2,1878.71,101325,0.0170686,191.587,0,0,50,STA,1,1955.2,0,4.14895,0.000505051,2.98972
85.2,1955.55,1879.15,101325,0.0170414,191.6,0,0,50,STA,1,1955.55,0,4.14307,0.000505051,2.98974
85.4,1955.9,1879.58,101325,0.0170139,191.614,0,0,50,STA,1,1955.9,0,4.13714,0.000505051,2.98976
85.6,1956.25,1880.02,101325,0.0169863,191.627,0,0,50,STA,1,1956.25,0,4.13116,0.000505051,2.98978
85.8,1956.6,1880.45,101325,0.0169585,191.641,0,0,50,STA,1,1956.6,0,4.12514,0.000505051,2.9898
86,1956.95,1880.88,101325,0.0169305,191.654,0,0,50,STA,1,1956.95,0,4.11906,0.000505051,2.98982
86.2,1957.3,1881.31,101325,0.0169024,191.668,0,0,50,STA,1,1957.3,0,4.11295,0.000505051,2.98984
86.4,1957.64,1881.74,101325,0.0168741,191.682,0,0,50,STA,1,1957.64,0,4.10679,0.000505051,2.98986
86.6,1957.99,1882.16,101325,0.0168457,191.695,0,0,50,STA,1,1957.99,0,4.1006,0.000505051,2.98988
86.8,1958.33,1882.59,101325,0.0168172,191.709,0,0,50,STA,1,1958.33,0,4.09438,0.000505051,2.9899
87,1958.68,1883.01,101325,0.0167886,191.723,0,0,50,STA,1,1958.68,0,4.08814,0.000505051,2.98992
87.2,1959.02,1883.44,101325,0.01676,191.737,0,0,50,STA,1,1959.02,0,4.08188,0.000505051,2.98994
87.4,1959.36,1883.86,101325,0.0167313,191.751,0,0,50,STA,1,1959.36,0,4.07562,0.000505051,2.98996
87.6,1959.7,1884.28,101325,0.0167027,191.765,0,0,50,STA,1,1959.7,0,4.06936,0.000505051,2.98998
87.8,1960.04,1884.69,101325,0.0166742,191.779,0,0,50,STA,1,1960.04,0,4.06311,0.000505051,2.99
88,1960.37,1885.11,101325,0.0166458,191.793,0,0,50,STA,1,1960.37,0,4.05688,0.000505051,2.99002
88.2,1960.71,1885.53,101325,0.0166175,191.806,0,0,50,STA,1,1960.71,0,4.05068,0.000505051,2.99004
88.4,1961.04,1885.94,101325,0.0165894,191.82,0,0,50,STA,1,1961.04,0,4.04451,0.000505051,2.99006
88.6,1961.38,1886.35,101325,0.0165614,191.834,0,0,50,STA,1,1961.38,0,4.03839,0.000505051,2.99007
88.8,1961.71,1886.76,101325,0.0165338,191.847,0,0,50,STA,1,1961.71,0,4.03233,0.000505051,2.99009
89,1962.04,1887.17,101325,0.0165063,191.86,0,0,50,STA,1,1962.04,0,4.02632,0.000505051,2.99011
89.2,1962.37,1887.58,101325,0.0164792,191.874,0,0,50,STA,1,1962.37,0,4.02037,0.000505051,2.99013
89.4,1962.7,1887.99,101325,0.0164524,191.887,0,0,50,STA,1,1962.7,0,4.0145,0.000505051,2.99015
89.6,1963.03,1888.39,101325,0.0164259,191.899,0,0,50,STA,1,1963.03,0,4.0087,0.000505051,2.99017
89.8,1963.35,1888.79,101325,0.0163997,191.912,0,0,50,STA,1,1963.35,0,4.00298,0.000505051,2.99019
90,1963.68,1889.2,101325,0.0163739,191.925,0,0,50,STA,1,1963.68,0,3.99733,0.000505051,2.9902
90.2,1964,1889.6,101325,0.0163484,191.937,0,0,50,STA,1,1964,0,3.99176,0.000505051,2.99022
90.4,1964.32,1890,101325,0.0163232,191.949,0,0,50,STA,1,1964.32,0,3.98627,0.000505051,2.99024
90.6,1964.64,1890.39,101325,0.0162983,191.961,0,0,50,STA,1,1964.64,0,3.98085,0.000505051,2.99026
90.8,1964.96,1890.79,101325,0.0162738,191.973,0,0,50,STA,1,1964.96,0,3.9755,0.000505051,2.99027
91,1965.28,1891.18,101325,0.0162496,191.985,0,0,50,STA,1,1965.28,0,3.97022,0.000505051,2.99029
91.2,1965.59,1891.58,101325,0.0162256,191.997,0,0,50,STA,1,1965.59,0,3.965,0.000505051,2.99031
91.4,1965.91,1891.97,101325,0.0162018,192.008,0,0,50,STA,1,1965.91,0,3.95984,0.000505051,2.99033
91.6,1966.22,1892.36,101325,0.0161783,192.02,0,0,50,STA,1,1966.22,0,3.95472,0.000505051,2.99034
